title,description,repo_url,github_url,github_stars,language,published_date,source_url,source_name,owner
handwriting-synthesis,Handwriting Synthesis with RNNs ✏️,https://github.com/sjvasquez/handwriting-synthesis,https://github.com/sjvasquez/handwriting-synthesis,4782,Python,2018-02-25T21:59:38+00:00Z,https://github.com/sjvasquez/handwriting-synthesis,GitHub,sjvasquez
AnimeGAN,"A Tensorflow implementation of AnimeGAN for fast photo animation  ! This is the Open source of the paper 「AnimeGAN: a novel lightweight GAN for photo animation」, which uses the GAN framwork to transform real-world photos into anime images.",https://github.com/TachibanaYoshino/AnimeGAN,https://github.com/TachibanaYoshino/AnimeGAN,4606,Python,2019-07-15T08:43:32+00:00Z,https://github.com/TachibanaYoshino/AnimeGAN,GitHub,TachibanaYoshino
datasets,"TFDS is a collection of datasets ready to use with TensorFlow, Jax, ...",https://github.com/tensorflow/datasets,https://github.com/tensorflow/datasets,4583,Python,2018-09-10T21:27:22+00:00Z,https://github.com/tensorflow/datasets,GitHub,tensorflow
TensorFlow-World,:earth_americas: Simple and ready-to-use tutorials for TensorFlow,https://github.com/astorfi/TensorFlow-World,https://github.com/astorfi/TensorFlow-World,4492,Python,2017-03-24T22:19:05+00:00Z,https://github.com/astorfi/TensorFlow-World,GitHub,astorfi
PINTO_model_zoo,"A repository for storing models that have been inter-converted between various frameworks. Supported frameworks are TensorFlow, PyTorch, ONNX, OpenVINO, TFJS, TFTRT, TensorFlowLite (Float32/16/INT8), EdgeTPU, CoreML.",https://github.com/PINTO0309/PINTO_model_zoo,https://github.com/PINTO0309/PINTO_model_zoo,4484,Python,2019-12-11T13:02:40+00:00Z,https://github.com/PINTO0309/PINTO_model_zoo,GitHub,PINTO0309
transformer,A TensorFlow Implementation of the Transformer: Attention Is All You Need,https://github.com/Kyubyong/transformer,https://github.com/Kyubyong/transformer,4470,Python,2017-06-17T11:08:40+00:00Z,https://github.com/Kyubyong/transformer,GitHub,Kyubyong
Efficient-AI-Backbones,"Efficient AI Backbones including GhostNet, TNT and MLP, developed by Huawei Noah's Ark Lab.",https://github.com/huawei-noah/Efficient-AI-Backbones,https://github.com/huawei-noah/Efficient-AI-Backbones,4416,Python,2019-11-16T14:21:35+00:00Z,https://github.com/huawei-noah/Efficient-AI-Backbones,GitHub,huawei-noah
Tensorflow-Tutorial,"Tensorflow tutorial from basic to hard, 莫烦Python 中文AI教学",https://github.com/MorvanZhou/Tensorflow-Tutorial,https://github.com/MorvanZhou/Tensorflow-Tutorial,4335,Python,2017-05-10T11:02:32+00:00Z,https://github.com/MorvanZhou/Tensorflow-Tutorial,GitHub,MorvanZhou
text-classification-cnn-rnn,CNN-RNN中文文本分类，基于TensorFlow,https://github.com/gaussic/text-classification-cnn-rnn,https://github.com/gaussic/text-classification-cnn-rnn,4300,Python,2017-08-28T05:41:22+00:00Z,https://github.com/gaussic/text-classification-cnn-rnn,GitHub,gaussic
CLUE,"中文语言理解测评基准 Chinese Language Understanding Evaluation Benchmark: datasets, baselines, pre-trained models, corpus and leaderboard  ",https://github.com/CLUEbenchmark/CLUE,https://github.com/CLUEbenchmark/CLUE,4270,Python,2019-11-22T08:25:02+00:00Z,https://github.com/CLUEbenchmark/CLUE,GitHub,CLUEbenchmark
cs230-code-examples,Code examples in pyTorch and Tensorflow for CS230,https://github.com/cs230-stanford/cs230-code-examples,https://github.com/cs230-stanford/cs230-code-examples,4225,Python,2018-01-13T19:40:37+00:00Z,https://github.com/cs230-stanford/cs230-code-examples,GitHub,cs230-stanford
SwanLab,"⚡️SwanLab - an open-source, modern-design AI training tracking and visualization tool. Supports Cloud / Self-hosted use. Integrated with PyTorch / Transformers / verl / LLaMA Factory / ms-swift / Ultralytics / MMEngine / Keras etc.",https://github.com/SwanHubX/SwanLab,https://github.com/SwanHubX/SwanLab,4068,Python,2023-11-24T08:54:45+00:00Z,https://github.com/SwanHubX/SwanLab,GitHub,SwanHubX
learning-to-learn,Learning to Learn in TensorFlow,https://github.com/google-deepmind/learning-to-learn,https://github.com/google-deepmind/learning-to-learn,4067,Python,2016-12-06T08:25:37+00:00Z,https://github.com/google-deepmind/learning-to-learn,GitHub,google-deepmind
speech-to-text-wavenet,Speech-to-Text-WaveNet : End-to-end sentence level English speech recognition based on DeepMind's WaveNet and tensorflow,https://github.com/buriburisuri/speech-to-text-wavenet,https://github.com/buriburisuri/speech-to-text-wavenet,4006,Python,2016-11-14T02:54:01+00:00Z,https://github.com/buriburisuri/speech-to-text-wavenet,GitHub,buriburisuri
White-box-Cartoonization,Official tensorflow implementation for CVPR2020 paper “Learning to Cartoonize Using White-box Cartoon Representations”,https://github.com/SystemErrorWang/White-box-Cartoonization,https://github.com/SystemErrorWang/White-box-Cartoonization,4005,Python,2020-03-16T12:11:53+00:00Z,https://github.com/SystemErrorWang/White-box-Cartoonization,GitHub,SystemErrorWang
TensorFlowTTS,":stuck_out_tongue_closed_eyes: TensorFlowTTS: Real-Time State-of-the-art Speech Synthesis for Tensorflow 2 (supported including English, French, Korean, Chinese, German and Easy to adapt for other languages)",https://github.com/TensorSpeech/TensorFlowTTS,https://github.com/TensorSpeech/TensorFlowTTS,3993,Python,2020-03-22T03:44:10+00:00Z,https://github.com/TensorSpeech/TensorFlowTTS,GitHub,TensorSpeech
albert_zh,"A LITE BERT FOR SELF-SUPERVISED LEARNING OF LANGUAGE REPRESENTATIONS, 海量中文预训练ALBERT模型",https://github.com/brightmart/albert_zh,https://github.com/brightmart/albert_zh,3979,Python,2019-09-26T16:45:30+00:00Z,https://github.com/brightmart/albert_zh,GitHub,brightmart
tensorflow-generative-model-collections,Collection of generative models in Tensorflow,https://github.com/hwalsuklee/tensorflow-generative-model-collections,https://github.com/hwalsuklee/tensorflow-generative-model-collections,3919,Python,2017-08-24T14:24:02+00:00Z,https://github.com/hwalsuklee/tensorflow-generative-model-collections,GitHub,hwalsuklee
TensorFlowOnSpark,TensorFlowOnSpark brings TensorFlow programs to Apache Spark clusters.,https://github.com/yahoo/TensorFlowOnSpark,https://github.com/yahoo/TensorFlowOnSpark,3846,Python,2017-01-20T18:15:57+00:00Z,https://github.com/yahoo/TensorFlowOnSpark,GitHub,yahoo
CapsNet-Tensorflow,A Tensorflow implementation of CapsNet(Capsules Net) in paper Dynamic Routing Between Capsules,https://github.com/naturomics/CapsNet-Tensorflow,https://github.com/naturomics/CapsNet-Tensorflow,3787,Python,2017-10-28T04:20:36+00:00Z,https://github.com/naturomics/CapsNet-Tensorflow,GitHub,naturomics
byteps,A high performance and generic framework for distributed DNN training,https://github.com/bytedance/byteps,https://github.com/bytedance/byteps,3718,Python,2019-06-25T07:00:13+00:00Z,https://github.com/bytedance/byteps,GitHub,bytedance
tensorflow-windows-wheel,Tensorflow prebuilt binary for Windows,https://github.com/fo40225/tensorflow-windows-wheel,https://github.com/fo40225/tensorflow-windows-wheel,3676,Python,2017-12-26T07:28:32+00:00Z,https://github.com/fo40225/tensorflow-windows-wheel,GitHub,fo40225
tf-faster-rcnn,Tensorflow Faster RCNN for Object Detection,https://github.com/endernewton/tf-faster-rcnn,https://github.com/endernewton/tf-faster-rcnn,3647,Python,2017-01-23T19:51:32+00:00Z,https://github.com/endernewton/tf-faster-rcnn,GitHub,endernewton
tensorflow_poems,中文古诗自动作诗机器人，x炸天，基于tensorflow1.10 api，正在积极维护升级中，快star，保持更新！,https://github.com/lucasjinreal/tensorflow_poems,https://github.com/lucasjinreal/tensorflow_poems,3631,Python,2017-03-08T07:14:45+00:00Z,https://github.com/lucasjinreal/tensorflow_poems,GitHub,lucasjinreal
AlphaZero_Gomoku,An implementation of the AlphaZero algorithm for Gomoku (also called Gobang or Five in a Row) ,https://github.com/junxiaosong/AlphaZero_Gomoku,https://github.com/junxiaosong/AlphaZero_Gomoku,3617,Python,2017-12-21T09:49:40+00:00Z,https://github.com/junxiaosong/AlphaZero_Gomoku,GitHub,junxiaosong
Tensorflow-Project-Template,A best practice for tensorflow project template architecture. ,https://github.com/mgsalem/Tensorflow-Project-Template,https://github.com/mgsalem/Tensorflow-Project-Template,3615,Python,2018-01-21T19:14:33+00:00Z,https://github.com/mgsalem/Tensorflow-Project-Template,GitHub,mgsalem
tensorflow-yolov3,"🔥 TensorFlow Code for technical report: ""YOLOv3: An Incremental Improvement""",https://github.com/YunYang1994/tensorflow-yolov3,https://github.com/YunYang1994/tensorflow-yolov3,3612,Python,2018-11-23T06:26:37+00:00Z,https://github.com/YunYang1994/tensorflow-yolov3,GitHub,YunYang1994
GAT,Graph Attention Networks (https://arxiv.org/abs/1710.10903),https://github.com/PetarV-/GAT,https://github.com/PetarV-/GAT,3539,Python,2018-02-01T02:17:22+00:00Z,https://github.com/PetarV-/GAT,GitHub,PetarV-
hub,A library for transfer learning by reusing parts of TensorFlow models.,https://github.com/tensorflow/hub,https://github.com/tensorflow/hub,3523,Python,2018-03-12T07:55:42+00:00Z,https://github.com/tensorflow/hub,GitHub,tensorflow
donkeycar,Open source hardware and software platform to build a small scale self driving car.,https://github.com/autorope/donkeycar,https://github.com/autorope/donkeycar,3479,Python,2016-12-10T06:35:09+00:00Z,https://github.com/autorope/donkeycar,GitHub,autorope
SRGAN,Photo-Realistic Single Image Super-Resolution Using a Generative Adversarial Network,https://github.com/tensorlayer/SRGAN,https://github.com/tensorlayer/SRGAN,3470,Python,2017-04-20T17:08:27+00:00Z,https://github.com/tensorlayer/SRGAN,GitHub,tensorlayer
generative_inpainting,"DeepFill v1/v2 with Contextual Attention and Gated Convolution, CVPR 2018, and ICCV 2019 Oral",https://github.com/JiahuiYu/generative_inpainting,https://github.com/JiahuiYu/generative_inpainting,3461,Python,2018-01-24T06:17:13+00:00Z,https://github.com/JiahuiYu/generative_inpainting,GitHub,JiahuiYu
text-detection-ctpn,"text detection mainly based on ctpn model in tensorflow, id card detect, connectionist text proposal network",https://github.com/eragonruan/text-detection-ctpn,https://github.com/eragonruan/text-detection-ctpn,3430,Python,2017-09-20T02:52:27+00:00Z,https://github.com/eragonruan/text-detection-ctpn,GitHub,eragonruan
gpt-2-simple,Python package to easily retrain OpenAI's GPT-2 text-generating model on new texts,https://github.com/minimaxir/gpt-2-simple,https://github.com/minimaxir/gpt-2-simple,3399,Python,2019-04-13T20:00:52+00:00Z,https://github.com/minimaxir/gpt-2-simple,GitHub,minimaxir
tensorforce,Tensorforce: a TensorFlow library for applied reinforcement learning,https://github.com/tensorforce/tensorforce,https://github.com/tensorforce/tensorforce,3308,Python,2017-03-19T16:24:22+00:00Z,https://github.com/tensorforce/tensorforce,GitHub,tensorforce
viseron,"Self-hosted, local only NVR and AI Computer Vision software.  With features such as object detection, motion detection, face recognition and more, it gives you the power to keep an eye on your home, office or any other place you want to monitor.",https://github.com/roflcoopter/viseron,https://github.com/roflcoopter/viseron,3289,Python,2020-08-30T15:34:00+00:00Z,https://github.com/roflcoopter/viseron,GitHub,roflcoopter
captcha_trainer,[验证码识别-训练] This project is based on CNN/ResNet/DenseNet+GRU/LSTM+CTC/CrossEntropy to realize verification code identification. This project is only for training the model.,https://github.com/kerlomz/captcha_trainer,https://github.com/kerlomz/captcha_trainer,3210,Python,2018-08-17T06:17:47+00:00Z,https://github.com/kerlomz/captcha_trainer,GitHub,kerlomz
deepdoctection,A Repo For Document AI,https://github.com/deepdoctection/deepdoctection,https://github.com/deepdoctection/deepdoctection,3191,Python,2021-12-09T06:43:29+00:00Z,https://github.com/deepdoctection/deepdoctection,GitHub,deepdoctection
trfl,TensorFlow Reinforcement Learning,https://github.com/google-deepmind/trfl,https://github.com/google-deepmind/trfl,3133,Python,2018-08-08T14:44:11+00:00Z,https://github.com/google-deepmind/trfl,GitHub,google-deepmind
neural-style-tf,TensorFlow (Python API) implementation of Neural Style,https://github.com/cysmith/neural-style-tf,https://github.com/cysmith/neural-style-tf,3104,Python,2016-10-08T20:42:56+00:00Z,https://github.com/cysmith/neural-style-tf,GitHub,cysmith
FastMaskRCNN,Mask RCNN in TensorFlow ,https://github.com/CharlesShang/FastMaskRCNN,https://github.com/CharlesShang/FastMaskRCNN,3083,Python,2017-03-25T15:33:21+00:00Z,https://github.com/CharlesShang/FastMaskRCNN,GitHub,CharlesShang
agents,"TF-Agents: A reliable, scalable and easy to use TensorFlow library for Contextual Bandits and Reinforcement Learning.",https://github.com/tensorflow/agents,https://github.com/tensorflow/agents,3021,Python,2018-11-17T00:29:12+00:00Z,https://github.com/tensorflow/agents,GitHub,tensorflow
tacotron,A TensorFlow implementation of Google's Tacotron speech synthesis with pre-trained model (unofficial),https://github.com/keithito/tacotron,https://github.com/keithito/tacotron,2995,Python,2017-07-08T17:03:31+00:00Z,https://github.com/keithito/tacotron,GitHub,keithito
CHINESE-OCR,"[python3.6] 运用tf实现自然场景文字检测,keras/pytorch实现ctpn+crnn+ctc实现不定长场景文字OCR识别",https://github.com/xiaofengShi/CHINESE-OCR,https://github.com/xiaofengShi/CHINESE-OCR,2955,Python,2018-04-14T14:32:16+00:00Z,https://github.com/xiaofengShi/CHINESE-OCR,GitHub,xiaofengShi
DeepDanbooru,"AI based multi-label girl image classification system, implemented by using TensorFlow.",https://github.com/KichangKim/DeepDanbooru,https://github.com/KichangKim/DeepDanbooru,2928,Python,2019-12-20T11:15:08+00:00Z,https://github.com/KichangKim/DeepDanbooru,GitHub,KichangKim
keras-tuner,A Hyperparameter Tuning Library for Keras,https://github.com/keras-team/keras-tuner,https://github.com/keras-team/keras-tuner,2923,Python,2019-06-06T22:38:21+00:00Z,https://github.com/keras-team/keras-tuner,GitHub,keras-team
TensorFlow-Object-Detection-API-Tutorial-Train-Multiple-Objects-Windows-10,How to train a TensorFlow Object Detection Classifier for multiple object detection on Windows,https://github.com/EdjeElectronics/TensorFlow-Object-Detection-API-Tutorial-Train-Multiple-Objects-Windows-10,https://github.com/EdjeElectronics/TensorFlow-Object-Detection-API-Tutorial-Train-Multiple-Objects-Windows-10,2919,Python,2018-02-10T04:53:03+00:00Z,https://github.com/EdjeElectronics/TensorFlow-Object-Detection-API-Tutorial-Train-Multiple-Objects-Windows-10,GitHub,EdjeElectronics
cnn_captcha,use cnn recognize captcha by tensorflow. 本项目针对字符型图片验证码，使用tensorflow实现卷积神经网络，进行验证码识别。,https://github.com/nickliqian/cnn_captcha,https://github.com/nickliqian/cnn_captcha,2879,Python,2018-11-07T08:46:45+00:00Z,https://github.com/nickliqian/cnn_captcha,GitHub,nickliqian
lingvo,Lingvo,https://github.com/tensorflow/lingvo,https://github.com/tensorflow/lingvo,2860,Python,2018-07-24T22:30:28+00:00Z,https://github.com/tensorflow/lingvo,GitHub,tensorflow
easy-tensorflow,Simple and comprehensive tutorials in TensorFlow,https://github.com/easy-tensorflow/easy-tensorflow,https://github.com/easy-tensorflow/easy-tensorflow,2845,Python,2017-11-30T20:02:40+00:00Z,https://github.com/easy-tensorflow/easy-tensorflow,GitHub,easy-tensorflow
Automatic_Speech_Recognition,End-to-end Automatic Speech Recognition for Madarian and English in Tensorflow ,https://github.com/zzw922cn/Automatic_Speech_Recognition,https://github.com/zzw922cn/Automatic_Speech_Recognition,2834,Python,2016-11-13T03:51:07+00:00Z,https://github.com/zzw922cn/Automatic_Speech_Recognition,GitHub,zzw922cn
caffe-tensorflow,Caffe models in TensorFlow,https://github.com/ethereon/caffe-tensorflow,https://github.com/ethereon/caffe-tensorflow,2786,Python,2015-11-10T06:43:47+00:00Z,https://github.com/ethereon/caffe-tensorflow,GitHub,ethereon
chinese_ocr,CTPN + DenseNet + CTC based end-to-end Chinese OCR implemented using tensorflow and keras,https://github.com/YCG09/chinese_ocr,https://github.com/YCG09/chinese_ocr,2783,Python,2018-03-16T06:52:08+00:00Z,https://github.com/YCG09/chinese_ocr,GitHub,YCG09
graphics,TensorFlow Graphics: Differentiable Graphics Layers for TensorFlow,https://github.com/tensorflow/graphics,https://github.com/tensorflow/graphics,2781,Python,2019-01-08T10:39:44+00:00Z,https://github.com/tensorflow/graphics,GitHub,tensorflow
ranking,Learning to Rank in TensorFlow,https://github.com/tensorflow/ranking,https://github.com/tensorflow/ranking,2775,Python,2018-12-03T20:48:57+00:00Z,https://github.com/tensorflow/ranking,GitHub,tensorflow
Tensorflow-Cookbook,Simple Tensorflow Cookbook for easy-to-use,https://github.com/taki0112/Tensorflow-Cookbook,https://github.com/taki0112/Tensorflow-Cookbook,2745,Python,2019-02-16T15:43:31+00:00Z,https://github.com/taki0112/Tensorflow-Cookbook,GitHub,taki0112
zi2zi,Learning Chinese Character style with conditional GAN,https://github.com/kaonashi-tyc/zi2zi,https://github.com/kaonashi-tyc/zi2zi,2741,Python,2017-02-17T23:18:04+00:00Z,https://github.com/kaonashi-tyc/zi2zi,GitHub,kaonashi-tyc
mars,"Mars is a tensor-based unified framework for large-scale data computation which scales numpy, pandas, scikit-learn and Python functions.",https://github.com/mars-project/mars,https://github.com/mars-project/mars,2741,Python,2018-12-05T16:04:03+00:00Z,https://github.com/mars-project/mars,GitHub,mars-project
neural-compressor,"SOTA low-bit LLM quantization (INT8/FP8/MXFP8/INT4/MXFP4/NVFP4) & sparsity; leading model compression techniques on PyTorch, TensorFlow, and ONNX Runtime",https://github.com/intel/neural-compressor,https://github.com/intel/neural-compressor,2683,Python,2020-07-21T23:49:56+00:00Z,https://github.com/intel/neural-compressor,GitHub,intel
lanenet-lane-detection,Unofficial implemention of lanenet model for real time lane detection,https://github.com/MaybeShewill-CV/lanenet-lane-detection,https://github.com/MaybeShewill-CV/lanenet-lane-detection,2562,Python,2018-05-29T02:22:10+00:00Z,https://github.com/MaybeShewill-CV/lanenet-lane-detection,GitHub,MaybeShewill-CV
dnc,A TensorFlow implementation of the Differentiable Neural Computer.,https://github.com/google-deepmind/dnc,https://github.com/google-deepmind/dnc,2532,Python,2017-03-28T13:24:38+00:00Z,https://github.com/google-deepmind/dnc,GitHub,google-deepmind
Semantic-Segmentation-Suite,"Semantic Segmentation Suite in TensorFlow. Implement, train, and test new Semantic Segmentation models easily!",https://github.com/GeorgeSeif/Semantic-Segmentation-Suite,https://github.com/GeorgeSeif/Semantic-Segmentation-Suite,2521,Python,2017-12-09T22:56:49+00:00Z,https://github.com/GeorgeSeif/Semantic-Segmentation-Suite,GitHub,GeorgeSeif
electra,ELECTRA: Pre-training Text Encoders as Discriminators Rather Than Generators,https://github.com/google-research/electra,https://github.com/google-research/electra,2368,Python,2020-03-10T03:42:50+00:00Z,https://github.com/google-research/electra,GitHub,google-research
mathAI,一个拍照做题程序。输入一张包含数学计算题的图片，输出识别出的数学计算式以及计算结果。This is a mathematic expression recognition project.,https://github.com/Roujack/mathAI,https://github.com/Roujack/mathAI,2368,Python,2018-10-13T08:43:27+00:00Z,https://github.com/Roujack/mathAI,GitHub,Roujack
Faster-RCNN_TF,Faster-RCNN in Tensorflow,https://github.com/smallcorgi/Faster-RCNN_TF,https://github.com/smallcorgi/Faster-RCNN_TF,2342,Python,2016-09-07T05:58:53+00:00Z,https://github.com/smallcorgi/Faster-RCNN_TF,GitHub,smallcorgi
zh-NER-TF,A very simple BiLSTM-CRF model for Chinese Named Entity Recognition 中文命名实体识别 (TensorFlow),https://github.com/Determined22/zh-NER-TF,https://github.com/Determined22/zh-NER-TF,2336,Python,2017-08-22T07:25:32+00:00Z,https://github.com/Determined22/zh-NER-TF,GitHub,Determined22
ncps,"PyTorch and TensorFlow implementation of NCP, LTC, and CfC wired neural models",https://github.com/mlech26l/ncps,https://github.com/mlech26l/ncps,2334,Python,2020-08-25T11:43:27+00:00Z,https://github.com/mlech26l/ncps,GitHub,mlech26l
Tacotron-2,DeepMind's Tacotron-2 Tensorflow implementation,https://github.com/Rayhane-mamah/Tacotron-2,https://github.com/Rayhane-mamah/Tacotron-2,2323,Python,2017-12-20T16:08:13+00:00Z,https://github.com/Rayhane-mamah/Tacotron-2,GitHub,Rayhane-mamah
tensorflow-on-raspberry-pi,TensorFlow for Raspberry Pi,https://github.com/samjabrahams/tensorflow-on-raspberry-pi,https://github.com/samjabrahams/tensorflow-on-raspberry-pi,2259,Python,2016-03-12T06:26:47+00:00Z,https://github.com/samjabrahams/tensorflow-on-raspberry-pi,GitHub,samjabrahams
tensorflow-yolov4-tflite,"YOLOv4, YOLOv4-tiny, YOLOv3, YOLOv3-tiny Implemented in Tensorflow 2.0, Android. Convert YOLO v4 .weights tensorflow, tensorrt and tflite",https://github.com/hunglc007/tensorflow-yolov4-tflite,https://github.com/hunglc007/tensorflow-yolov4-tflite,2256,Python,2020-04-24T10:22:52+00:00Z,https://github.com/hunglc007/tensorflow-yolov4-tflite,GitHub,hunglc007
tensorflow-vgg,VGG19 and VGG16 on Tensorflow,https://github.com/machrisaa/tensorflow-vgg,https://github.com/machrisaa/tensorflow-vgg,2237,Python,2016-03-16T22:17:14+00:00Z,https://github.com/machrisaa/tensorflow-vgg,GitHub,machrisaa
uda,Unsupervised Data Augmentation (UDA),https://github.com/google-research/uda,https://github.com/google-research/uda,2206,Python,2019-06-19T01:21:45+00:00Z,https://github.com/google-research/uda,GitHub,google-research
tfx, TFX is an end-to-end platform for deploying production ML pipelines,https://github.com/tensorflow/tfx,https://github.com/tensorflow/tfx,2188,Python,2019-02-04T17:14:36+00:00Z,https://github.com/tensorflow/tfx,GitHub,tensorflow
Awesome-Chatbot,"Awesome Chatbot Projects,Corpus,Papers,Tutorials.Chinese Chatbot =>:",https://github.com/fendouai/Awesome-Chatbot,https://github.com/fendouai/Awesome-Chatbot,2178,Python,2017-09-01T02:58:01+00:00Z,https://github.com/fendouai/Awesome-Chatbot,GitHub,fendouai
SimpleHTR,Handwritten Text Recognition (HTR) system implemented with TensorFlow.,https://github.com/githubharald/SimpleHTR,https://github.com/githubharald/SimpleHTR,2175,Python,2018-06-13T13:30:25+00:00Z,https://github.com/githubharald/SimpleHTR,GitHub,githubharald
text-to-image,Text to image synthesis using thought vectors,https://github.com/paarthneekhara/text-to-image,https://github.com/paarthneekhara/text-to-image,2161,Python,2016-08-16T20:12:54+00:00Z,https://github.com/paarthneekhara/text-to-image,GitHub,paarthneekhara
gin-config,Gin provides a lightweight configuration framework for Python,https://github.com/google/gin-config,https://github.com/google/gin-config,2154,Python,2018-06-27T20:21:12+00:00Z,https://github.com/google/gin-config,GitHub,google
TensorFlow-Tutorials,텐서플로우를 기초부터 응용까지 단계별로 연습할 수 있는 소스 코드를 제공합니다,https://github.com/golbin/TensorFlow-Tutorials,https://github.com/golbin/TensorFlow-Tutorials,2122,Python,2017-01-18T18:50:06+00:00Z,https://github.com/golbin/TensorFlow-Tutorials,GitHub,golbin
garage,A toolkit for reproducible reinforcement learning research.,https://github.com/rlworkgroup/garage,https://github.com/rlworkgroup/garage,2115,Python,2018-06-10T21:31:23+00:00Z,https://github.com/rlworkgroup/garage,GitHub,rlworkgroup
efficientnet,Implementation of EfficientNet model. Keras and TensorFlow Keras.,https://github.com/qubvel/efficientnet,https://github.com/qubvel/efficientnet,2099,Python,2019-05-30T20:21:09+00:00Z,https://github.com/qubvel/efficientnet,GitHub,qubvel
tensorflow-DeepFM,Tensorflow implementation of DeepFM for CTR prediction.,https://github.com/ChenglongChen/tensorflow-DeepFM,https://github.com/ChenglongChen/tensorflow-DeepFM,2063,Python,2017-11-11T13:49:34+00:00Z,https://github.com/ChenglongChen/tensorflow-DeepFM,GitHub,ChenglongChen
musegan,An AI for Music Generation,https://github.com/salu133445/musegan,https://github.com/salu133445/musegan,2031,Python,2017-09-13T03:52:31+00:00Z,https://github.com/salu133445/musegan,GitHub,salu133445
AnimeGANv3,"Use AnimeGANv3 to make your own animation works, including turning photos or videos into anime.",https://github.com/TachibanaYoshino/AnimeGANv3,https://github.com/TachibanaYoshino/AnimeGANv3,2028,Python,2021-12-16T06:53:39+00:00Z,https://github.com/TachibanaYoshino/AnimeGANv3,GitHub,TachibanaYoshino
recommenders,TensorFlow Recommenders is a library for building recommender system models using TensorFlow.,https://github.com/tensorflow/recommenders,https://github.com/tensorflow/recommenders,2023,Python,2020-06-26T21:38:01+00:00Z,https://github.com/tensorflow/recommenders,GitHub,tensorflow
retinaface,RetinaFace: Deep Face Detection Library for Python,https://github.com/serengil/retinaface,https://github.com/serengil/retinaface,2014,Python,2021-04-25T20:34:22+00:00Z,https://github.com/serengil/retinaface,GitHub,serengil
transparent_latent_gan,Use supervised learning to illuminate the latent space of GAN for controlled generation and edit,https://github.com/SummitKwan/transparent_latent_gan,https://github.com/SummitKwan/transparent_latent_gan,1974,Python,2018-09-13T02:23:59+00:00Z,https://github.com/SummitKwan/transparent_latent_gan,GitHub,SummitKwan
sequence_tagging,Named Entity Recognition (LSTM + CRF) - Tensorflow,https://github.com/guillaumegenthial/sequence_tagging,https://github.com/guillaumegenthial/sequence_tagging,1954,Python,2017-03-29T15:53:29+00:00Z,https://github.com/guillaumegenthial/sequence_tagging,GitHub,guillaumegenthial
photonix,"A modern, web-based photo management server. Run it on your home server and it will let you find the right photo from your collection on any device. Smart filtering is made possible by object recognition, face recognition, location awareness, color analysis and other ML algorithms.",https://github.com/photonixapp/photonix,https://github.com/photonixapp/photonix,1953,Python,2017-03-07T22:30:32+00:00Z,https://github.com/photonixapp/photonix,GitHub,photonixapp
GPflow,Gaussian processes in TensorFlow,https://github.com/GPflow/GPflow,https://github.com/GPflow/GPflow,1911,Python,2016-01-14T11:29:24+00:00Z,https://github.com/GPflow/GPflow,GitHub,GPflow
tf_unet,Generic U-Net Tensorflow implementation for image segmentation,https://github.com/jakeret/tf_unet,https://github.com/jakeret/tf_unet,1905,Python,2016-08-12T08:02:22+00:00Z,https://github.com/jakeret/tf_unet,GitHub,jakeret
lip-reading-deeplearning,:unlock: Lip Reading - Cross Audio-Visual Recognition using 3D Architectures,https://github.com/astorfi/lip-reading-deeplearning,https://github.com/astorfi/lip-reading-deeplearning,1905,Python,2017-06-20T22:05:34+00:00Z,https://github.com/astorfi/lip-reading-deeplearning,GitHub,astorfi
stable-diffusion-webui,Stable Diffusion web UI,https://github.com/AUTOMATIC1111/stable-diffusion-webui,https://github.com/AUTOMATIC1111/stable-diffusion-webui,164231,Python,2022-08-22T14:05:26+00:00Z,https://github.com/AUTOMATIC1111/stable-diffusion-webui,GitHub,AUTOMATIC1111
ComfyUI,"The most powerful and modular diffusion model GUI, api and backend with a graph/nodes interface.",https://github.com/Comfy-Org/ComfyUI,https://github.com/Comfy-Org/ComfyUI,121404,Python,2023-01-17T03:15:56+00:00Z,https://github.com/Comfy-Org/ComfyUI,GitHub,Comfy-Org
vllm,A high-throughput and memory-efficient inference and serving engine for LLMs,https://github.com/vllm-project/vllm,https://github.com/vllm-project/vllm,86634,Python,2023-02-09T11:23:20+00:00Z,https://github.com/vllm-project/vllm,GitHub,vllm-project
ultralytics,"Ultralytics YOLO26, YOLO11, YOLOv8 — object detection, instance segmentation, semantic segmentation, image classification, pose estimation, object tracking",https://github.com/ultralytics/ultralytics,https://github.com/ultralytics/ultralytics,59643,Python,2022-09-11T16:39:45+00:00Z,https://github.com/ultralytics/ultralytics,GitHub,ultralytics
yolov5,Ultralytics YOLOv5 in PyTorch > ONNX > CoreML > TFLite,https://github.com/ultralytics/yolov5,https://github.com/ultralytics/yolov5,57701,Python,2020-05-18T03:45:11+00:00Z,https://github.com/ultralytics/yolov5,GitHub,ultralytics
ailearning,AiLearning：数据分析+机器学习实战+线性代数+PyTorch+NLTK+TF2,https://github.com/apachecn/ailearning,https://github.com/apachecn/ailearning,42398,Python,2017-02-25T08:53:02+00:00Z,https://github.com/apachecn/ailearning,GitHub,apachecn
GFPGAN,GFPGAN aims at developing Practical Algorithms for Real-world Face Restoration.,https://github.com/TencentARC/GFPGAN,https://github.com/TencentARC/GFPGAN,37624,Python,2021-03-19T06:18:20+00:00Z,https://github.com/TencentARC/GFPGAN,GitHub,TencentARC
